"imdb_id","genres","overview","release_date","runtime","title","rating","image_link"
"tt0056417","Comedy","Bob Hope and Bing Crosby return as con men Chester Babcock and Harry Turner, in the last of their road movies. When Chester accidentally memorizes and destroys the only copy of a secret Russian formula for a new and improved rocket fuel, they are thrust into international intrigue, trying to stay alive while keeping the formula out of enemy hands.","1962-01-01",91,"The Road to Hong Kong",3.36385964912281,"https://m.media-amazon.com/images/M/MV5BNzY2NjgzMDk4N15BMl5BanBnXkFtZTcwNzI0NzI5NA@@._V1_SX300.jpg"
"tt0056447","Drama","A priest (William Holden) arrives at a mission-post in China accompanied by a young native girl who has joined him along the way. His job is to relieve the existing priest (Clifton Webb), who is now too old and weak to continue with the upkeep of the church. However, Communist soldiers arrive at the mission and seize it as a command post. Their leader rapes the native girl and impregnates her, only later to realise that Communism is no good for him. In the end, the foursome flee to the border, but are pursued by Communist forces along the way.","1962-03-23",125,"Satan Never Sleeps",3.5,"https://m.media-amazon.com/images/M/MV5BNDcxMDg1ZDMtMTQ4YS00Y2U4LTk5NDUtNzhkZmM1MGUyODQ0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg"
"tt0056504","Adventure Drama History","Sex, torture and betrayal in Biblical Sodom and Gomorrah. Lot, leader of the Hebrews, believes his people can co-exist with the Sodomites, a disastrous decision.","1962-01-01",154,"Sodom and Gomorrah",2.90322580645161,"https://m.media-amazon.com/images/M/MV5BYjIwNmYyMWItYWI5Ni00ZGQwLTkxNmUtMWUxMmZlNjY3MDdmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg"
"tt0056580","Comedy ScienceFiction","The fate of the planet in the hands of Larry, Moe and Curly Joe? That's exactly the situation the trio finds themselves in when they befriend a wacky scientist and must defend his secret invention from a pair of malevolent Martians. Sight gags, slapstick and plenty of nyuks abound as the Stooges bumble their way through an adventure of intergalactic proportions.","1962-07-04",90,"The Three Stooges in Orbit",2.96153846153846,"https://m.media-amazon.com/images/M/MV5BZGM1ZWVjZjgtNDkwNi00NWUwLTlhOTctODRlNjcwMjBlMjBmXkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_SX300.jpg"
"tt0056592","Crime Drama","In a small Alabama town in the 1930s, scrupulously honest and highly respected lawyer, Atticus Finch puts his career on the line when he agrees to represent Tom Robinson, a black man accused of rape. The trial and the events surrounding it are seen through the eyes of Finch's six-year-old daughter, Scout. While Robinson's trial gives the movie its momentum, there are plenty of anecdotal occurrences before and after the court date: Scout's ever-strengthening bond with older brother, Jem, her friendship with precocious young Dill Harris, her father's no-nonsense reactions to such life-and-death crises as a rampaging mad dog, and especially Scout's reactions to, and relationship with, Boo Radley, the reclusive 'village idiot' who turns out to be her salvation when she is attacked by a venomous bigot.","1962-12-25",129,"To Kill a Mockingbird",3.67742169900443,"https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg"
"tt0056692","Comedy Western","An old geezer recalls some of the antics of the men and women of his western town, more wild and woolly than Tombstone or Dodge City. In this town no one is a good shot, the women are hungry for new meat, and practical jokers abound. A stranger strolls into town, proving resistant to the mayhem, and after donning some cowboy duds begins cleaning up that town.","1962-05-09",65,"Wild Gals of the Naked West",3.58944543828265,"https://m.media-amazon.com/images/M/MV5BOTY5MzZlNmItOWU5MS00ZjU0LTlmNmUtZDllM2Q5YzU4NzgzXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg"
"tt0056693","Drama Music","A young rock &amp; roll hopeful is given a shot at the big time by the unscrupulous owner of a small record company.","1962-12-01",92,"Wild Guitar",2.9375,"https://m.media-amazon.com/images/M/MV5BYTZkMDNmYmYtOTc5OC00NjVkLWFjYmEtZjQwNWIxZTA5MTQ3XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg"
"tt0056800","Action Drama History","Diplomats, soldiers and other representatives of a dozen nations fend off the siege of the International Compound in Peking during the 1900 Boxer Rebellion. The disparate interests unite for survival despite competing factions, overwhelming odds, delayed relief and tacit support of the Boxers by the Empress of China and her generals.","1963-05-06",154,"55 Days at Peking",1.5,"https://m.media-amazon.com/images/M/MV5BOWRjMDk1NTQtZTE0Zi00MjQ4LTk5ZjktNzNiZmVmMWEzYTJhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg"
"tt0056860","Comedy Music","Anthropology Professor Robert Orwell Sutwell and his secretary Marianne are studying the sex habits of teenagers. The surfing teens led by Frankie and Dee Dee don't have much sex but they sing, battle the motorcycle rats and mice led by Eric Von Zipper and dance to Dick Dale and the Del Tones.","1963-08-07",101,"Beach Party",2.95,"https://m.media-amazon.com/images/M/MV5BZjI3ZmUwNDgtMGM1MC00YzQ0LWFmNzctOWFlOGVlNTlkMTM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg"
"tt0056869","Horror","Chic socialite Melanie Daniels enjoys a passing flirtation with an eligible attorney in a San Francisco pet shop and, on an impulse, follows him to his hometown bearing a gift of lovebirds. But upon her arrival, the bird population runs amok. Suddenly, the townsfolk face a massive avian onslaught, with the feathered fiends inexplicably attacking people all over Bodega Bay.","1963-03-28",119,"The Birds",3.61611374407583,"https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_SX300.jpg"
"tt0056897","Comedy","A returning moon capsule goes off course and lands in Africa where a little-known tribe find it. Washington sends Matthew Merriwether to recover it, thinking he is an expert on the region, when in fact he is no such thing. Meanwhile a foreign power sends Secret Agent Luba to try and get the capsule for themselves. But once they reach their destination they find that the tribe believe the capsule to be sacred and won't give it up.","1963-06-14",102,"Call Me Bwana",2.5,"https://m.media-amazon.com/images/M/MV5BMzQxZWE4NWMtOWZkMy00Y2Y1LTlhZjYtYjNmMTY4ZTI0NWI3XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg"
"tt0056907","Drama History War","A young Catholic priest from Boston confronts bigotry, Naziism, and his own personal conflicts as he rises to the office of cardinal.","1963-12-12",175,"The Cardinal",3.54015544041451,"https://m.media-amazon.com/images/M/MV5BMTJlZTgzNGMtYmNlNS00MzhmLTk4Y2YtZDIwYWZmZmEzZTRkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg"
"tt0056918","Drama Crime","A man (Robert Walker) has an affair with his condemned brother's (Laurence Harvey) girlfriend (Sarah Miles) while plotting his escape in Tangier.","1963-12-18",105,"The Ceremony",1,"https://m.media-amazon.com/images/M/MV5BZDNjMzc4YjUtMDE1NS00MDIzLTkxYmQtZWRhMWU3MTQwYjI5XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg"
"tt0056923","Comedy Mystery Romance Thriller","After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?","1963-12-05",113,"Charade",3.09894259818731,"https://m.media-amazon.com/images/M/MV5BMTA0Y2UyMDUtZGZiOS00ZmVkLTg3NmItODQyNTY1ZjU1MWE4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg"
"tt0056937","Drama History Romance","Historical epic. The triumphs and tragedy of the Egyptian queen, Cleopatra.The winner of four Oscars, this epic saga of love, greed and betrayal stars Elizabeth Taylor as the passionate and ambitious Egyptian queen who's determined to hold on to the throne and seduces the Roman emperor Julius Caesar (Rex Harrison). When Caesar is murdered, she redirects her attentions to his general, Marc Antony (Richard Burton), who vows to take power -- but Caesar's successor (Roddy McDowall) has other plans.","1963-06-12",248,"Cleopatra",2.75,"https://m.media-amazon.com/images/M/MV5BY2YyOGFlZWItY2M5OC00NzJhLWJmNDgtZTVjNzIzMDI3YjgyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg"
"tt0056964","Comedy Romance","Bob Hope is a New York theater critic and his wife (Lucille Ball in their final motion picture pairing) writes a play that may or may not be very good. Now Hope must either get out of reviewing the play or cause the breakup of his marriage. Based on the Broadway play by Ira Levin.","1963-04-13",100,"Critic's Choice",2.83333333333333,"https://m.media-amazon.com/images/M/MV5BZDE4Nzc4NmEtMzg3My00ZGY5LTg5ZTItODg2ZmUxY2U2YWQzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg"
"tt0057004","Comedy","""Doctor in Distress"" is the fifth of the seven films in the ""Doctor"" series, and focuses on Sir Lancelot Spratt,  Simon Sparrow's old  teacher and sometimes nemesis. When the eternal bachelor Sir Lancelot injures his back and falls in love with his  physiotherapist Iris Marchant, he becomes very distressed and turns to Simon for help. Simon, who now is a senior doctor at fictional Hampden Cross Hospital and hopelessly in love with aspiring actress Delia, sends him to a nature cure clinic in a vain attempt to help him lose weight, but Sir Lancelot can't get Iris off his mind and has her followed, first by a private investigator and eventually by himself. When he finally proposes, she rejects him and marries an old army major, which distresses Sir Lancelot even more.","1963-07-30",102,"Doctor in Distress",3.8,"https://m.media-amazon.com/images/M/MV5BYjhiYjJjZGQtMTk5NS00ZDA3LTg1ODYtZGNlYzQ4N2FhMGE5XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg"
"tt0057012","Drama Comedy War","Insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union. As soon as the actions of General ""Buck"" Turgidson are discovered, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike. Near the end is a scene that is probably the most uniquely unforgettable performance of Slim Pickens in his movie career. Peter Sellers plays multiple roles in this film.","1964-01-29",95,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb",3.74439461883408,"https://m.media-amazon.com/images/M/MV5BMWMxYjZkOWUtM2FjMi00MmI1LThkNzQtNTM5Y2E2ZGQ2NGFhXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_SX300.jpg"
"tt0057076","Action Thriller Adventure","Agent 007 is back in the second installment of the James Bond series, this time battling a secret crime organization known as SPECTRE. Russians Rosa Klebb and Kronsteen are out to snatch a decoding device known as the Lektor, using the ravishing Tatiana to lure Bond into helping them. Bond willingly travels to meet Tatiana in Istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy","1963-10-11",115,"From Russia with Love",2.55952380952381,"https://m.media-amazon.com/images/M/MV5BMDU5ZWMxZjctZWNjNi00OGYxLWI0MDEtZmJhYTJkMmEyMTIyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg"
"tt0057078","Mystery Horror","In the 19th century, a sadistic nobleman terrorizes the members of his family. He is found dead, but his ghost soon returns to haunt the residents of his castle.","1963-08-29",87,"The Whip and the Body",3.49082568807339,"https://m.media-amazon.com/images/M/MV5BMzBlMjQ0MjUtMTkyYy00OWNhLTllN2UtMmM3ZGM0MzVmNGRhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg"
"tt0057115","Adventure Drama History Thriller War","The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocates them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.","1963-06-20",172,"The Great Escape",2.33333333333333,"https://m.media-amazon.com/images/M/MV5BNzA2NmYxMWUtNzBlMC00MWM2LTkwNmQtYTFlZjQwODNhOWE0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg"
"tt0057168","Drama Music","Jenny Bowman is a successful singer who, while on an engagement at the London Palladium, visits David Donne to see her son Matt again, spending a few glorious days with him while his father is away in Rome in an attempt to attain the family that she never had. When David returns, Matt is torn between his loyalty to his father and his affection for Jenny.","1963-03-07",100,"I Could Go on Singing",3.10526315789474,"https://m.media-amazon.com/images/M/MV5BNTk5MjI3MDQxMl5BMl5BanBnXkFtZTgwNzU0MjkwMzE@._V1_SX300.jpg"
"tt0057187","Comedy Romance","Nester Patou, a naive police officer, is transferred to the red light district in Paris and organizes a raid on a dodgy hotel running as a brothel - inadvertently disrupting the corrupt system of the police and the pimps union, and netting his station superior. Fired from his job, Nester goes to the local bar for a drink and befriends a pretty young lady named Irma la Douce. Upon realizing she is a prostitute, Nester invents a crazy scheme to keep her from seeing other men.","1963-06-04",135,"Irma la Douce",3.74467054263566,"https://m.media-amazon.com/images/M/MV5BMDI2Njc0N2MtM2QxZi00MmQwLWFmZjEtODg0YTA0MGUyZTJhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg"
"tt0057189","Comedy","Con artist Steve Blair persuades Tony Dallas, a Manhattan gangster, to finance a movie about Adam and Eve by offering the female lead to Tony's stripper girl friend, Cha Cha Miller. The film is such a disaster, however, that Steve and his writer, Paul Ferris, decide to escape on a freighter to Greece. En route, Steve learns that the island of Paradeisos has lost its tourist trade because it has no apparent historical or mythological heritage. Intrigued, he hits upon the scheme of turning Paradeisos into a legendary island of love and taking a cut from all commercial enterprises. After planting Greek antiquities in the waters surrounding the island, Steve induces Paul to ""recover"" them, thus causing the tourist trade to increase.","1963-06-12",113,"Island of Love",3,"https://m.media-amazon.com/images/M/MV5BMjIyMjc2OTMwM15BMl5BanBnXkFtZTcwMzA4MzMzNA@@._V1_SX300.jpg"
"tt0057191","Comedy Music Romance","Mike and Danny fly a cropduster, but because of Danny's gambling debts, a local sheriff takes custody of it. Trying to earn money, they hitch-hike to the World's Fair in Seattle. While Danny tries to earn money playing poker, Mike takes care of a small girl, Sue-Lin, whose father has disappeared. Being a ladies' man, he also finds the time to court a young nurse, Diane.","1963-04-03",105,"It Happened at the World's Fair",3.05208333333333,"https://m.media-amazon.com/images/M/MV5BZTM2YmEwNjAtMTJjOC00MzVjLWI5NjItY2Y1MmQxMzJiM2VmXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_SX300.jpg"
"tt0057227","Comedy Music Romance","An Army officer returns to the Smoky Mountains tries to convince his kinfolk to allow the Army to build a missile site on their land. Once he gets there, he discovers he has a lookalike cousin.","1964-03-06",96,"Kissin' Cousins",3.92857142857143,"https://m.media-amazon.com/images/M/MV5BNDljYTc5YzItOThjMS00MGUxLWExZDUtNzJkY2RkYWNiODU3L2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg"
"tt0057242","Drama","Staff and students at a rural school react to a warning of an imminent nuclear attack, not knowing whether it is real or mistaken.","1963-12-23",82,"Ladybug Ladybug",2.94415148609779,"https://m.media-amazon.com/images/M/MV5BOWUwYjY4YjktOGE4OC00MWE5LTgzNGMtMTU4MDE4ZjJmNWVhXkEyXkFqcGdeQXVyMTE2NzA0Ng@@._V1_SX300.jpg"
"tt0057262","Comedy Romance","Etienne makes a good living out of marrying off poor but titled young men to rich but untitled young ladies. Millicent is now in his sights on the Riviera, and Grand Duke Gaspar is the bait. But what if Millicent starts to fancy planted chauffeur John instead, and Gaspar takes a shine to Etienne's secretary Janine?","1963-04-24",111,"Love Is a Ball",3.82142857142857,"https://m.media-amazon.com/images/M/MV5BMTQwODAzMzM2M15BMl5BanBnXkFtZTgwNjc5Nzk1MDE@._V1_SX300.jpg"
"tt0057334","Drama Thriller Crime Mystery Comedy","Miss Marple and Mr Stringer are witness to the death of the very old and rich Mr. Enderby by heart attack. Yet they have their doubts about what happened. The police don’t believe them thus leading Miss Marple to yet again investigate by herself. A cult film starring Margaret Rutherford.","1963-01-01",81,"Murder at the Gallop",3.46060606060606,"https://m.media-amazon.com/images/M/MV5BZTEyNmZmZWItN2I0MS00ZTc3LTg1YmEtYTg0ODEwNzg3MTg4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg"
